pitcher,pitches,avgeffectvelo,avgvelo,avgspinrate,avghorzbreak,avgvertbreak
"Gray, Jon",1158,87.1392055267703,86.63108808290150,2402.512089810020,-2.6762694300518100,-3.4270466321243500
"Sanabria, Carlos",19,83.68947368421050,83.78421052631580,2401.7894736842100,-7.117894736842110,-2.3178947368421100
"Barraclough, Kyle",120,77.02416666666670,77.1975,2401.483333333330,-17.781000000000000,-0.8960000000000000
"Ynoa, Huascar",957,85.04440961337510,85.31212121212120,2401.175548589340,-2.0937931034482800,3.454921630094050
"Hess, David",164,80.64878048780490,81.62804878048780,2401.0736196319000,-6.9526829268292700,0.5809756097560980
"Latz, Jake",12,80.94166666666670,80.075,2398.25,3.3200000000000000,1.3200000000000000
"Bielak, Brandon",204,81.90588235294120,83.14215686274510,2398.2401960784300,-9.218235294117650,-0.3123529411764710
"Swarzak, Anthony",111,86.19819819819820,85.91801801801800,2396.972972972970,-4.503783783783780,-2.3621621621621600
"Fulmer, Michael",566,90.94045936395760,90.34770318021200,2396.7703180212000,-5.248409893992930,-5.655477031802120
"Rosenthal, Trevor",99,88.00202020202020,87.56666666666670,2396.6363636363600,-5.202424242424240,0.1575757575757580
"Rodriguez, Chris",29,86.65517241379310,89.90344827586210,2396.535714285710,-3.219310344827590,-5.97103448275862
"Guilmet, Preston",3,76.23333333333330,77.63333333333330,2396.3333333333300,-10.68,9.32
"McClanahan, Shane",680,89.7023529411765,89.1354411764706,2396.3323485967500,3.8456470588235300,-2.040705882352940
"Scrubb, Andre",19,87.1842105263158,87.41052631578950,2396.2631578947400,-5.56421052631579,-2.943157894736840
"Middleton, Keynan",204,84.87254901960790,85.93039215686270,2396.2,-3.1070588235294100,-3.9611764705882400
"Thielbar, Caleb",441,79.44376417233560,79.84897959183670,2395.5740318906600,14.563809523809500,-1.2410884353741500
"Mikolas, Miles",182,87.72637362637360,87.41703296703300,2395.3186813186800,-3.8307692307692300,-3.343516483516480
"Coulombe, Danny",225,83.86222222222230,84.52222222222220,2394.3244444444400,3.313600000000000,-4.922666666666670
"De León, José",63,80.06031746031750,79.77936507936510,2393.031746031750,-14.984761904761900,-0.7295238095238100
"Kriske, Brooks",20,83.77000000000000,83.51500000000000,2392.75,-3.9000000000000000,1.1220000000000000
"Wheeler, Zack",952,92.44296218487400,91.25252100840340,2392.30389064143,-2.684243697478990,-5.323865546218490
"Brasier, Ryan",208,87.63846153846150,86.30961538461540,2392.043269230770,-6.691730769230770,-1.4798076923076900
"Kikuchi, Yusei",611,83.42651391162030,82.63813420621930,2391.860883797050,2.404320785597380,2.5767594108019600
"Singer, Brady",1274,85.07778649921510,84.68869701726850,2391.0,-4.121915227629510,0.034662480376766100
"Stripling, Ross",411,86.31435523114360,86.65474452554750,2389.5912408759100,-4.374598540145980,-5.371970802919710
"Bruihl, Justin",91,79.68901098901100,79.33186813186820,2389.5164835164800,12.912527472527500,1.5560439560439600
"Sanmartin, Reiver",50,80.39000000000000,80.18800000000000,2389.28,4.8096,-1.896
"Yang, Hyeon-Jong",136,81.34044117647060,80.52500000000000,2388.955882352940,4.866176470588240,1.0041176470588200
"Wantz, Andrew",82,83.03170731707320,83.3621951219512,2388.682926829270,-5.973658536585370,2.079512195121950
"Aguilar, Miguel",20,85.36500000000000,85.88000000000000,2387.45,5.322000000000000,-5.220000000000000
"Yajure, Miguel",33,79.39393939393940,79.7,2384.121212121210,-13.745454545454500,-0.8436363636363640
"González, Gio",8,85.35,85.3875,2383.5,1.8900000000000000,-5.265000000000000
"Anderson, Brett",193,80.41554404145080,81.92383419689120,2383.4315789473700,3.3500518134715000,5.590259067357510
