pitcher,pitches,avgeffectvelo,avgvelo,avgspinrate,avghorzbreak,avgvertbreak
"Lambert, Peter",47,93.69574468085110,93.59361702127660,2178.553191489360,5.078297872340430,-13.845957446808500
"Solomon, Peter",116,91.56465517241380,92.13017241379310,2177.8189655172400,7.931379310344830,-18.4851724137931
"Ober, Bailey",856,94.31436915887850,92.32418224299070,2177.1880841121500,6.364065420560750,-15.821635514018700
"Cousins, Jake",7,96.55714285714280,95.48571428571430,2175.8571428571400,10.354285714285700,-12.840000000000000
"Santana, Ervin",481,93.04573804573810,93.34885654885650,2175.846153846150,4.499126819126820,-14.02203742203740
"Alexander, Scott",4,92.9,92.775,2175.0,-9.03,-4.41
"Richards, Trevor",872,91.40103211009180,91.94690366972480,2174.755787037040,6.123440366972480,-19.563577981651400
"Fiers, Mike",344,86.99069767441860,87.92877906976740,2173.4796511627900,10.339534883720900,-17.226279069767400
"Houser, Adrian",510,94.3933333333333,93.98647058823530,2173.4529411764700,7.817882352941170,-15.431058823529400
"Jeffress, Jeremy",43,94.14186046511630,93.44186046511630,2173.2558139534900,7.688372093023260,-14.734883720930200
"Fernández, Junior",2,99.85,99.35,2170.5,6.0,-16.200000000000000
"Mills, Alec",547,88.51992687385740,89.21956124314440,2170.267889908260,9.453235831809870,-14.001389396709300
"Díaz, Jairo",80,95.44625000000000,95.19,2169.5875,3.7575000000000000,-12.633000000000000
"Milone, Tommy",330,85.13181818181820,85.6657575757576,2169.2127659574500,-8.10036363636364,-18.998181818181800
"Bassitt, Chris",635,93.50661417322840,93.2856692913386,2168.6818897637800,7.766929133858270,-14.598425196850400
"Ryan, Joe",230,91.36391304347830,91.15782608695650,2168.486956521740,10.648173913043500,-14.426608695652200
"Yang, Hyeon-Jong",271,90.57195571955720,89.92546125461250,2167.8523985239900,-1.5697416974169700,-17.670553505535100
"Gutierrez, Vladimir",865,93.42184971098270,93.2193063583815,2167.0751445086700,10.289341040462400,-14.832693641618500
"Kelly, Joe",75,97.44266666666670,97.44000000000000,2166.56,10.883200000000000,-11.446400000000000
"Rogers, Taylor",4,93.775,94.42500000000000,2166.5,-12.78,-13.740000000000000
"Quantrill, Cal",369,95.05583333333330,94.39078590785900,2166.4305555555600,8.128780487804880,-15.515121951219500
"Gilbert, Tyler",148,88.88783783783790,89.68918918918920,2166.054054054050,-8.175405405405400,-15.828648648648600
"Estévez, Carlos",923,97.33954496208020,97.02914409534130,2164.6616052060700,8.530010834236190,-14.598396533044400
"Sánchez, Sixto",224,97.5933035714286,98.44508928571430,2163.6995515695100,10.611428571428600,-13.434107142857100
"Mize, Casey",798,94.57268170426060,93.82606516290730,2163.213567839200,9.348571428571430,-15.543308270676700
"Aguilar, Miguel",62,90.87741935483870,91.35322580645160,2163.1129032258100,-4.815483870967740,-15.729677419354800
"Underwood Jr., Duane",561,94.47843137254910,94.18520499108730,2162.9821428571400,8.254331550802140,-15.289197860962600
"Suter, Brent",1270,86.75834645669300,86.67118110236220,2162.589314194580,3.6703937007874000,-11.885480314960600
"Domínguez, Seranthony",8,94.625,95.12500000000000,2161.5,2.7,-14.475000000000000
"Ramírez, Erasmo",22,92.47272727272730,92.27727272727270,2161.181818181820,8.312727272727270,-14.498181818181800
"Morin, Mike",4,92.875,91.875,2159.0,11.46,-13.080000000000000
"Bracho, Silvino",9,91.01111111111110,92.01111111111110,2158.4444444444400,9.306666666666670,-15.426666666666700
"Hentges, Sam",522,95.46915708812260,94.61915708812260,2157.6206896551700,-6.321379310344820,-14.879310344827600
"Frías, Luis",38,95.9921052631579,96.49736842105260,2157.6052631578900,3.2431578947368400,-16.74315789473680
"Arihara, Kohei",205,90.2268292682927,91.2629268292683,2157.519801980200,9.967024390243900,-15.96292682926830
"Reed, Cody",69,95.04782608695650,94.47826086956520,2157.2028985507200,-10.495652173913000,-11.659130434782600
"Murphy, Patrick",157,96.96942675159240,96.63312101910830,2156.6560509554100,5.395414012738850,-15.976815286624200
"Foltynewicz, Mike",616,92.99025974025980,93.70048701298700,2155.2773246329500,10.594090909090900,-15.440649350649300
"Harvey, Matt",891,92.64725028058360,93.46621773288430,2154.5950506186700,12.320808080808100,-14.23622895622900
"Megill, Tylor",895,96.21787709497200,94.58916201117320,2153.4189944134100,9.441117318435750,-16.202413407821200
"Godley, Zack",42,89.09761904761900,90.13809523809520,2152.6428571428600,6.217142857142860,-11.542857142857100
"Peña, Félix",43,93.24418604651160,93.42325581395350,2152.5116279069800,12.323720930232600,-13.880930232558100
"Avilán, Luis",8,89.6875,90.05000000000000,2152.5,-9.630000000000000,-14.205000000000000
"Eflin, Zach",289,94.17474048442910,93.46435986159170,2152.2698961937700,10.384359861591700,-13.870588235294100
"Bradley, Archie",586,94.34129692832770,94.03020477815700,2152.09385665529,8.594539249146760,-16.44962457337890
"Kazmir, Scott",113,90.83008849557520,92.41858407079640,2152.026785714290,-11.238584070796500,-16.17132743362830
"Shaw, Bryan",18,93.5,94.71666666666670,2152.0,11.246666666666700,-8.893333333333330
"Gray, Jon",1526,95.17418086500660,94.6864351245085,2150.8059016393400,12.546448230668400,-11.05965923984270
"Corbin, Patrick",950,92.5055789473684,91.85084210526310,2150.4467860906200,-8.02016842105263,-15.102315789473700
"Blewett, Scott",62,93.42096774193550,91.79838709677420,2150.3225806451600,2.6051612903225800,-14.225806451612900
"Anderson, Chase",500,91.15400000000000,91.9194,2149.9078156312600,6.239040000000000,-17.578800000000000
"Moran, Jovani",85,92.91529411764710,92.53764705882350,2149.8705882352900,-2.738823529411760,-15.888000000000000
"O'Brien, Riley",23,93.20869565217390,91.94782608695650,2149.8260869565200,5.848695652173910,-16.179130434782600
"Giles, Ken",29,91.86551724137930,93.1,2148.9655172413800,10.704827586206900,-15.637241379310300
"Schreiber, John",160,90.96687500000000,90.19187500000000,2148.4125,2.97075,-6.591000000000000
"Nelson, Kyle",31,92.56774193548390,92.88387096774190,2148.1612903225800,-5.895483870967740,-15.52645161290320
"Anderson, Drew",204,92.15490196078430,92.5720588235294,2148.103448275860,5.571176470588240,-18.061764705882300
"Sánchez, Aníbal",277,89.26534296028880,89.17870036101080,2148.0,5.341949458483760,-16.858050541516200
"Stock, Robert",265,96.64943396226410,96.52830188679240,2145.822641509430,11.210716981132100,-13.793660377358500
"Valdez, César",73,82.93972602739730,85.27808219178080,2145.527777777780,14.585753424657500,-10.239452054794500
"Chafin, Andrew",337,91.79821958456970,92.15756676557870,2144.620895522390,-8.30100890207715,-16.03014836795250
"Wojciechowski, Asher",348,91.59022988505750,90.89367816091950,2144.5258620689700,5.471034482758620,-18.34620689655170
"García, Edgar",87,93.55057471264370,93.21149425287360,2143.67816091954,4.048275862068970,-17.292413793103400
"Biagini, Joe",30,93.67666666666670,93.47333333333330,2142.766666666670,6.576000000000000,-13.084000000000000
"Phillips, Brett",1,93.3,94.3,2142.0,4.68,-14.76
"Reid-Foley, Sean",317,94.88328075709780,93.89211356466880,2141.6119873817000,5.241009463722400,-17.32542586750790
"Hutchison, Drew",152,92.1486842105263,92.55065789473680,2141.5789473684200,3.9876315789473700,-15.603157894736800
"Marte, Jose",4,97.125,96.25,2141.5,5.970000000000000,-13.770000000000000
"Guilbeau, Taylor",2,91.1,91.70000000000000,2141.5,-9.060000000000000,-12.060000000000000
"Wells, Alexander",346,87.28959537572250,88.36242774566470,2141.0867052023100,-7.902312138728320,-18.328439306358400
"Tarpley, Stephen",8,91.38750000000000,91.5,2140.375,-6.195,-13.605
"Tyler, Kyle",119,92.01512605042020,90.95042016806720,2140.3193277310900,-1.8161344537815100,-15.892436974789900
"Kim, Kwang Hyun",1068,88.75683520599250,89.36470037453180,2139.997142857140,-0.5884269662921350,-15.58247191011240
