pitcher,pitches,avgeffectvelo,avgvelo,avgspinrate,avghorzbreak,avgvertbreak
"Farrell, Luke",9,83.52222222222220,83.52222222222220,1563.7777777777800,11.36,-11.066666666666700
"Álvarez, José",301,80.72126245847170,81.21461794019930,1562.993288590600,-14.623654485049800,-4.237873754152820
"Barría, Jaime",135,84.89777777777780,85.19777777777780,1561.125925925930,12.167111111111100,-10.635555555555600
"Carpenter, Matt",19,55.98947368421050,57.36842105263160,1559.8947368421100,12.120000000000000,-15.65684210526320
"Gilmartin, Sean",28,76.86785714285720,77.03214285714280,1559.892857142860,-11.472857142857100,-14.027142857142900
"Fedde, Erick",327,87.50886850152910,87.42140672782870,1555.6707692307700,14.254311926605500,-1.198532110091740
"Hess, David",22,85.51818181818180,86.15000000000000,1555.5,11.994545454545500,-9.43090909090909
"Gilbert, Logan",165,80.68848484848490,79.8527272727273,1554.9573170731700,14.142545454545500,-5.171636363636360
"King, John",162,76.41604938271610,78.37654320987660,1553.3710691823900,-13.624444444444400,-6.896296296296300
"Bettinger, Alec",9,82.38888888888890,81.98888888888890,1553.3333333333300,11.413333333333300,-8.040000000000000
"Lyles, Jordan",315,87.16190476190480,86.50539682539680,1553.2730158730200,13.565714285714300,-9.534476190476190
"Feltner, Ryan",11,82.54545454545460,82.36363636363640,1553.1818181818200,6.2727272727272700,-4.930909090909090
"Valdez, Framber",369,86.99972899729000,87.9159891598916,1553.1707317073200,-12.992195121951200,-1.7213008130081300
"Hughes, Jared",59,84.88474576271190,84.28813559322040,1553.0677966101700,9.21152542372881,-1.3200000000000000
"Wells, Alexander",98,82.01632653061230,83.11632653061220,1552.9795918367300,-14.338775510204100,-9.164081632653060
"Rodriguez, Chris",24,89.37916666666670,89.80833333333330,1551.6666666666700,14.920000000000000,-6.965
"Wacha, Michael",781,87.3869398207427,86.90947503201020,1549.3307692307700,13.748834827144700,-9.165326504481430
"Wright Jr., Mike",30,77.42333333333340,77.03333333333330,1548.2333333333300,16.348000000000000,-3.4200000000000000
